title,release_date,developer,publisher,genre,product_rating,user_score,platform,metascore,source,summary
Morphite,2017-11-02,Crescent Moon Games,Blowfish Studios,Action Adventure,Rated T For Teen,6.6,Xbox One,63,dataset3,
Morphite,2017-11-02,Crescent Moon Games,Blowfish Studios,Action Adventure,Rated T For Teen,6.6,PC,tbd,dataset3,
Morphite,2017-11-02,Crescent Moon Games,Blowfish Studios,Action Adventure,Rated T For Teen,6.6,iOS,75,dataset3,
Morphite,2017-11-02,Crescent Moon Games,Blowfish Studios,Action Adventure,Rated T For Teen,6.6,PlayStation 4,60,dataset3,
Morphite,2017-11-02,Crescent Moon Games,Blowfish Studios,Action Adventure,Rated T For Teen,6.6,Nintendo Switch,65,dataset3,
Slamjet Stadium,2013-03-14,Alistair Aitcheson,Alistair Aitcheson,Action,,,iOS,79,dataset3,
Grounded,2022-09-27,Obsidian Entertainment,Xbox Game Studios,Sandbox,Rated T For Teen,7.8,Xbox One,tbd,dataset3,
Grounded,2022-09-27,Obsidian Entertainment,Xbox Game Studios,Sandbox,Rated T For Teen,7.8,PC,83,dataset3,
Grounded,2022-09-27,Obsidian Entertainment,Xbox Game Studios,Sandbox,Rated T For Teen,7.8,Xbox Series X / S,82,dataset3,
Medal of Honor: Allied Assault,2002-01-20,2015,Electronic Arts,FPS,Rated T For Teen,8.5,PC,91,dataset3,
VIDEOBALL,2016-07-12,Action Button Entertainment,Midnight City,Sports,,7.5,PC,82,dataset3,
VIDEOBALL,2016-07-12,Action Button Entertainment,Midnight City,Sports,,7.5,PlayStation 4,77,dataset3,
VIDEOBALL,2016-07-12,Action Button Entertainment,Midnight City,Sports,,7.5,Xbox One,tbd,dataset3,
Naruto: The Broken Bond,2008-11-08,Ubisoft Montreal,Ubisoft,Open-World Action,Rated T For Teen,8.0,Xbox 360,80,dataset3,
CT Special Forces 2: Back in the Trenches,2004-06-29,LSP,Hip Games,2D Platformer,Rated T For Teen,8.3,Game Boy Advance,76,dataset3,
Revolution 60,2014-07-12,,,First-Person Adventure,,2.0,iOS,73,dataset3,
The Fall,2014-05-30,Over The Moon,Over The Moon,Action Adventure,,7.4,PC,76,dataset3,
The Fall,2014-05-30,Over The Moon,Over The Moon,Action Adventure,,7.4,Wii U,72,dataset3,
The Fall,2014-05-30,Over The Moon,Over The Moon,Action Adventure,,7.4,PlayStation 4,79,dataset3,
The Fall,2014-05-30,Over The Moon,Over The Moon,Action Adventure,,7.4,Xbox One,tbd,dataset3,
The Fall,2014-05-30,Over The Moon,Over The Moon,Action Adventure,,7.4,Nintendo Switch,70,dataset3,
Parasite Eve,1998-09-09,SquareSoft,Square EA,Action RPG,Rated M For Mature,8.8,PlayStation,81,dataset3,
Creed: Rise to Glory - Championship Edition,2023-04-04,Survios,Survios,Combat Sport,Rated T For Teen,8.0,PlayStation 5,78,dataset3,
Chicken Shoot,2007-07-05,Destination Software,DSI Games,Light Gun,Rated E +10 For Everyone +10,5.6,Wii,27,dataset3,
Chicken Shoot,2007-07-05,Destination Software,DSI Games,Light Gun,Rated E +10 For Everyone +10,5.6,Nintendo DS,19,dataset3,
The DioField Chronicle,2022-09-22,Lancarse,Square Enix,Real-Time Tactics,Rated T For Teen,4.9,PlayStation 5,71,dataset3,
The DioField Chronicle,2022-09-22,Lancarse,Square Enix,Real-Time Tactics,Rated T For Teen,4.9,PlayStation 4,tbd,dataset3,
The DioField Chronicle,2022-09-22,Lancarse,Square Enix,Real-Time Tactics,Rated T For Teen,4.9,PC,63,dataset3,
The DioField Chronicle,2022-09-22,Lancarse,Square Enix,Real-Time Tactics,Rated T For Teen,4.9,Nintendo Switch,67,dataset3,
The DioField Chronicle,2022-09-22,Lancarse,Square Enix,Real-Time Tactics,Rated T For Teen,4.9,Xbox Series X / S,78,dataset3,
Ori and the Blind Forest,2015-03-11,Moon Studios,Microsoft Game Studios,Metroidvania,Rated E For Everyone,8.6,Xbox One,88,dataset3,
Ori and the Blind Forest,2015-03-11,Moon Studios,Microsoft Game Studios,Metroidvania,Rated E For Everyone,8.6,PC,88,dataset3,
Luftrausers,2014-03-18,Vlambeer,Devolver Digital,Top-Down Shoot-'Em-Up,Rated E For Everyone,7.0,PC,80,dataset3,
Luftrausers,2014-03-18,Vlambeer,Devolver Digital,Top-Down Shoot-'Em-Up,Rated E For Everyone,7.0,PlayStation 3,80,dataset3,
Luftrausers,2014-03-18,Vlambeer,Devolver Digital,Top-Down Shoot-'Em-Up,Rated E For Everyone,7.0,PlayStation Vita,83,dataset3,
MotoGP 14,2014-11-04,Milestone S.r.l,Bandai Namco Games,Auto Racing Sim,Rated E For Everyone,6.1,PlayStation 3,tbd,dataset3,
MotoGP 14,2014-11-04,Milestone S.r.l,Bandai Namco Games,Auto Racing Sim,Rated E For Everyone,6.1,PlayStation Vita,tbd,dataset3,
MotoGP 14,2014-11-04,Milestone S.r.l,Bandai Namco Games,Auto Racing Sim,Rated E For Everyone,6.1,PlayStation 4,73,dataset3,
MotoGP 14,2014-11-04,Milestone S.r.l,Bandai Namco Games,Auto Racing Sim,Rated E For Everyone,6.1,Xbox 360,tbd,dataset3,
MotoGP 14,2014-11-04,Milestone S.r.l,Bandai Namco Games,Auto Racing Sim,Rated E For Everyone,6.1,PC,76,dataset3,
Mario & Sonic at the Olympic Games Tokyo 2020,2019-11-05,Sega,Sega,Athletics,Rated E +10 For Everyone +10,6.8,Nintendo Switch,69,dataset3,
She Remembered Caterpillars,2017-01-17,Ysbryd Games,Ysbryd Games,Action Puzzle,,5.9,PC,82,dataset3,
She Remembered Caterpillars,2017-01-17,Ysbryd Games,Ysbryd Games,Action Puzzle,,5.9,Nintendo Switch,76,dataset3,
Gal Metal,2018-10-30,Now Production,XSEED Games,Rhythm,Rated T For Teen,5.3,Nintendo Switch,61,dataset3,
Godzilla: Domination!,2002-11-11,WayForward,Infogrames,2D Beat-'Em-Up,Rated E For Everyone,,Game Boy Advance,53,dataset3,
Necromunda: Hired Gun,2021-06-01,Streum On Studio,Focus Home Interactive,FPS,,6.1,Xbox Series X / S,56,dataset3,
Necromunda: Hired Gun,2021-06-01,Streum On Studio,Focus Home Interactive,FPS,,6.1,Xbox One,tbd,dataset3,
Necromunda: Hired Gun,2021-06-01,Streum On Studio,Focus Home Interactive,FPS,,6.1,PC,62,dataset3,
Necromunda: Hired Gun,2021-06-01,Streum On Studio,Focus Home Interactive,FPS,,6.1,PlayStation 4,49,dataset3,
Necromunda: Hired Gun,2021-06-01,Streum On Studio,Focus Home Interactive,FPS,,6.1,PlayStation 5,56,dataset3,
Amplitude,2016-01-05,Harmonix Music Systems,Harmonix Music Systems,Rhythm,Rated E For Everyone,7.2,PlayStation 4,74,dataset3,
Xenon Racer,2019-03-26,3DClouds,Soedesco,Auto Racing,Rated E For Everyone,5.8,PC,64,dataset3,
Xenon Racer,2019-03-26,3DClouds,Soedesco,Auto Racing,Rated E For Everyone,5.8,Nintendo Switch,tbd,dataset3,
Xenon Racer,2019-03-26,3DClouds,Soedesco,Auto Racing,Rated E For Everyone,5.8,PlayStation 4,64,dataset3,
Xenon Racer,2019-03-26,3DClouds,Soedesco,Auto Racing,Rated E For Everyone,5.8,Xbox One,61,dataset3,
Serious Sam 3: BFE,2011-11-22,Croteam,Devolver Digital,FPS,,8.0,PC,72,dataset3,
Serious Sam 3: BFE,2011-11-22,Croteam,Devolver Digital,FPS,,8.0,Xbox 360,63,dataset3,
Great Big War Game,2012-07-18,Rubicon Development Ltd.,Rubicon Development Ltd.,Turn-Based Strategy,,6.6,PC,tbd,dataset3,
Great Big War Game,2012-07-18,Rubicon Development Ltd.,Rubicon Development Ltd.,Turn-Based Strategy,,6.6,iOS,86,dataset3,
Teenage Mutant Ninja Turtles (Game Boy Advance),2003-10-31,Konami,Konami,2D Beat-'Em-Up,Rated E For Everyone,7.9,Game Boy Advance,71,dataset3,
BattleForge,2009-03-23,EA Phenomic,Electronic Arts,Real-Time Strategy,Rated T For Teen,8.0,PC,75,dataset3,
Ketzal's Corridors,2012-04-12,Keys Factory,Nintendo,Action Puzzle,Rated E For Everyone,7.6,Nintendo 3DS,76,dataset3,
Spring Break,2002-09-10,Deep Red,Eidos Interactive,Tycoon,Rated T For Teen,6.0,PC,69,dataset3,
Blue Reflection,2017-09-26,Gust,Koei Tecmo Games,JRPG,Rated T For Teen,7.2,PlayStation 4,66,dataset3,
Blue Reflection,2017-09-26,Gust,Koei Tecmo Games,JRPG,Rated T For Teen,7.2,PC,61,dataset3,
WrestleQuest,2023-08-22,Mega Cat Studios,Skybound Games,JRPG,,6.7,Xbox Series X / S,66,dataset3,
WrestleQuest,2023-08-22,Mega Cat Studios,Skybound Games,JRPG,,6.7,Nintendo Switch,tbd,dataset3,
WrestleQuest,2023-08-22,Mega Cat Studios,Skybound Games,JRPG,,6.7,PlayStation 5,73,dataset3,
WrestleQuest,2023-08-22,Mega Cat Studios,Skybound Games,JRPG,,6.7,PC,69,dataset3,
WrestleQuest,2023-08-22,Mega Cat Studios,Skybound Games,JRPG,,6.7,iOS,tbd,dataset3,
Attack on Titan 2: Final Battle,2019-07-05,Omega Force,Koei Tecmo Games,Action Adventure,Rated M For Mature,8.2,PC,tbd,dataset3,
Attack on Titan 2: Final Battle,2019-07-05,Omega Force,Koei Tecmo Games,Action Adventure,Rated M For Mature,8.2,PlayStation 4,75,dataset3,
Attack on Titan 2: Final Battle,2019-07-05,Omega Force,Koei Tecmo Games,Action Adventure,Rated M For Mature,8.2,Xbox One,74,dataset3,
Attack on Titan 2: Final Battle,2019-07-05,Omega Force,Koei Tecmo Games,Action Adventure,Rated M For Mature,8.2,Nintendo Switch,71,dataset3,
AiRace Xeno,2014-06-12,QubicGames,QubicGames,Future Racing,Rated E For Everyone,6.8,Nintendo 3DS,66,dataset3,
Europa Universalis 3,2007-01-23,Paradox Development Studio,Paradox Interactive,Strategy,Rated E For Everyone,8.7,PC,83,dataset3,
Outlaw Golf 2,2004-10-21,Hypnotix,Global Star Software,Golf,Rated M For Mature,,PlayStation 2,63,dataset3,
Outlaw Golf 2,2004-10-21,Hypnotix,Global Star Software,Golf,Rated M For Mature,,Xbox,74,dataset3,
Recettear: An Item Shop's Tale,2010-09-10,EasyGameStation,Carpe Fulgur,Virtual Life,,8.7,PC,82,dataset3,
The Elder Scrolls 3: Morrowind - Game of the Year Edition,2003-10-31,Bethesda Softworks,Bethesda Softworks,Western RPG,Rated T For Teen,8.5,Xbox,88,dataset3,
Myst 3: Exile,2001-05-08,Presto Studios,Ubisoft,First-Person Adventure,Rated E For Everyone,7.8,Xbox,55,dataset3,
Myst 3: Exile,2001-05-08,Presto Studios,Ubisoft,First-Person Adventure,Rated E For Everyone,7.8,PC,83,dataset3,
Myst 3: Exile,2001-05-08,Presto Studios,Ubisoft,First-Person Adventure,Rated E For Everyone,7.8,PlayStation 2,57,dataset3,
Total War: PHARAOH,2023-10-11,Creative Assembly,Sega,Turn-Based Strategy,Rated T For Teen,5.8,PC,75,dataset3,
HueBrix,2012-09-06,Yellow Monkey Studios Pvt. Ltd.,Yellow Monkey Studios Pvt. Ltd.,Logic Puzzle,,6.5,iOS,76,dataset3,
Dissidia: Final Fantasy,2009-08-25,Square Enix,Square Enix,3D Fighting,Rated T For Teen,8.2,PSP,79,dataset3,
Desperados 3,2020-06-16,Mimimi Games,THQ Nordic,Real-Time Tactics,Rated M For Mature,8.3,Xbox One,85,dataset3,
Desperados 3,2020-06-16,Mimimi Games,THQ Nordic,Real-Time Tactics,Rated M For Mature,8.3,PlayStation 4,82,dataset3,
Desperados 3,2020-06-16,Mimimi Games,THQ Nordic,Real-Time Tactics,Rated M For Mature,8.3,PC,86,dataset3,
Ixion,2022-12-07,Bulwark Studios,Kasedo Games,Management,,7.1,PC,72,dataset3,
Ninja Gaiden 3: Razor's Edge,2012-11-18,Team Ninja,Nintendo,Action Adventure,Rated M For Mature,7.4,Wii U,69,dataset3,
Ninja Gaiden 3: Razor's Edge,2012-11-18,Team Ninja,Nintendo,Action Adventure,Rated M For Mature,7.4,PlayStation 3,67,dataset3,
Ninja Gaiden 3: Razor's Edge,2012-11-18,Team Ninja,Nintendo,Action Adventure,Rated M For Mature,7.4,Xbox 360,70,dataset3,
Renowned Explorers: International Society,2015-09-02,Abbey Games,Abbey Games,Real-Time Tactics,,6.4,PC,72,dataset3,
Conan Chop Chop,2022-03-01,Mighty Kingdom,Funcom,Action RPG,,3.6,PlayStation 4,74,dataset3,
Conan Chop Chop,2022-03-01,Mighty Kingdom,Funcom,Action RPG,,3.6,PC,72,dataset3,
Conan Chop Chop,2022-03-01,Mighty Kingdom,Funcom,Action RPG,,3.6,Xbox One,74,dataset3,
Conan Chop Chop,2022-03-01,Mighty Kingdom,Funcom,Action RPG,,3.6,Nintendo Switch,67,dataset3,
Gungnir,2012-06-12,Sting,Atlus,Turn-Based Tactics,Rated T For Teen,8.3,PSP,68,dataset3,
Bright Memory: Infinite,2021-11-11,FYQD-Studio,Playism,FPS,,7.1,PC,67,dataset3,
Bright Memory: Infinite,2021-11-11,FYQD-Studio,Playism,FPS,,7.1,Xbox Series X / S,70,dataset3,
Bright Memory: Infinite,2021-11-11,FYQD-Studio,Playism,FPS,,7.1,PlayStation 5,63,dataset3,
Bright Memory: Infinite,2021-11-11,FYQD-Studio,Playism,FPS,,7.1,Nintendo Switch,59,dataset3,
Hardware: Rivals,2016-01-05,SCEA,SCEA,Vehicle Combat Sim,Rated E +10 For Everyone +10,5.1,PlayStation 4,56,dataset3,
Minecraft: Story Mode - Episode 5: Order Up!,2016-03-29,Telltale Games,Telltale Games,Point-and-Click,Rated E +10 For Everyone +10,7.0,PC,70,dataset3,
Minecraft: Story Mode - Episode 5: Order Up!,2016-03-29,Telltale Games,Telltale Games,Point-and-Click,Rated E +10 For Everyone +10,7.0,iOS,tbd,dataset3,
Minecraft: Story Mode - Episode 5: Order Up!,2016-03-29,Telltale Games,Telltale Games,Point-and-Click,Rated E +10 For Everyone +10,7.0,PlayStation 4,72,dataset3,
Minecraft: Story Mode - Episode 5: Order Up!,2016-03-29,Telltale Games,Telltale Games,Point-and-Click,Rated E +10 For Everyone +10,7.0,PlayStation 3,tbd,dataset3,
Minecraft: Story Mode - Episode 5: Order Up!,2016-03-29,Telltale Games,Telltale Games,Point-and-Click,Rated E +10 For Everyone +10,7.0,Xbox One,69,dataset3,
Ancestors: The Humankind Odyssey,2019-08-27,Panache Digital Games,Private Division,Survival,Rated T For Teen,5.8,PC,64,dataset3,
Ancestors: The Humankind Odyssey,2019-08-27,Panache Digital Games,Private Division,Survival,Rated T For Teen,5.8,PlayStation 4,70,dataset3,
Ancestors: The Humankind Odyssey,2019-08-27,Panache Digital Games,Private Division,Survival,Rated T For Teen,5.8,Xbox One,72,dataset3,
The King of Fighters 2006,2006-09-19,SNK Playmore,SNK Playmore,3D Fighting,Rated T For Teen,8.4,PlayStation 2,66,dataset3,
Kirby and the Forgotten Land,2022-03-25,HAL Labs,Nintendo,3D Platformer,Rated E +10 For Everyone +10,8.8,Nintendo Switch,85,dataset3,
Might & Magic: Heroes 6 - Shades of Darkness,2013-05-02,Virtuos,Ubisoft,Turn-Based Strategy,Rated T For Teen,5.4,PC,66,dataset3,
Fruit Ninja Kinect 2,2015-03-18,Halfbrick Studios,Halfbrick Studios,Arcade,Rated E For Everyone,7.1,Xbox One,69,dataset3,
The Italian Job,2003-06-24,Climax Studios,Eidos Interactive,Auto Racing,Rated T For Teen,6.7,PlayStation 2,55,dataset3,
The Italian Job,2003-06-24,Climax Studios,Eidos Interactive,Auto Racing,Rated T For Teen,6.7,Xbox,54,dataset3,
The Italian Job,2003-06-24,Climax Studios,Eidos Interactive,Auto Racing,Rated T For Teen,6.7,GameCube,56,dataset3,
Dynasty Warriors 3,2001-11-26,Omega Force,Koei,3D Beat-'Em-Up,Rated T For Teen,7.8,PlayStation 2,78,dataset3,
Dynasty Warriors 3,2001-11-26,Omega Force,Koei,3D Beat-'Em-Up,Rated T For Teen,7.8,Xbox,70,dataset3,
Soul Sacrifice,2013-04-30,SCE Japan Studio,SCEA,Action RPG,Rated M For Mature,8.2,PlayStation Vita,77,dataset3,
Cyber Shadow,2021-01-26,"Aarne ""MekaSkull"" Hunziker",Yacht Club Games,2D Platformer,Rated E +10 For Everyone +10,7.3,Nintendo Switch,82,dataset3,
Cyber Shadow,2021-01-26,"Aarne ""MekaSkull"" Hunziker",Yacht Club Games,2D Platformer,Rated E +10 For Everyone +10,7.3,PC,82,dataset3,
Cyber Shadow,2021-01-26,"Aarne ""MekaSkull"" Hunziker",Yacht Club Games,2D Platformer,Rated E +10 For Everyone +10,7.3,PlayStation 4,78,dataset3,
Cyber Shadow,2021-01-26,"Aarne ""MekaSkull"" Hunziker",Yacht Club Games,2D Platformer,Rated E +10 For Everyone +10,7.3,Xbox One,81,dataset3,
Cyber Shadow,2021-01-26,"Aarne ""MekaSkull"" Hunziker",Yacht Club Games,2D Platformer,Rated E +10 For Everyone +10,7.3,PlayStation 5,77,dataset3,
N++: Ultimate Edition,2018-05-24,Metanet Software Inc.,Metanet Software Inc.,2D Platformer,Rated E +10 For Everyone +10,8.2,Nintendo Switch,80,dataset3,
Just Dance 3,2011-10-07,Ubisoft,Ubisoft,Dancing,Rated E +10 For Everyone +10,7.7,Wii,74,dataset3,
Just Dance 3,2011-10-07,Ubisoft,Ubisoft,Dancing,Rated E +10 For Everyone +10,7.7,Xbox 360,70,dataset3,
Just Dance 3,2011-10-07,Ubisoft,Ubisoft,Dancing,Rated E +10 For Everyone +10,7.7,PlayStation 3,75,dataset3,
Batman: Arkham Knight,2015-06-23,Rocksteady Studios,Warner Bros. Interactive Entertainment,Open-World Action,Rated M For Mature,8.1,PlayStation 4,87,dataset3,
Batman: Arkham Knight,2015-06-23,Rocksteady Studios,Warner Bros. Interactive Entertainment,Open-World Action,Rated M For Mature,8.1,Xbox One,85,dataset3,
Batman: Arkham Knight,2015-06-23,Rocksteady Studios,Warner Bros. Interactive Entertainment,Open-World Action,Rated M For Mature,8.1,PC,70,dataset3,
Batman: Arkham Knight,2015-06-23,Rocksteady Studios,Warner Bros. Interactive Entertainment,Open-World Action,Rated M For Mature,8.1,Nintendo Switch,tbd,dataset3,
They Bleed Pixels,2012-08-29,Spooky Squid Games,Spooky Squid Games,2D Platformer,,7.4,PC,74,dataset3,
They Bleed Pixels,2012-08-29,Spooky Squid Games,Spooky Squid Games,2D Platformer,,7.4,Nintendo Switch,tbd,dataset3,
How to Survive 2,2017-02-06,505 Games,505 Games,Survival,Rated M For Mature,5.9,PC,69,dataset3,
How to Survive 2,2017-02-06,505 Games,505 Games,Survival,Rated M For Mature,5.9,PlayStation 4,67,dataset3,
How to Survive 2,2017-02-06,505 Games,505 Games,Survival,Rated M For Mature,5.9,Xbox One,63,dataset3,
Naruto: Clash of Ninja Revolution,2007-10-23,Eighting,Tomy Corporation,3D Fighting,Rated T For Teen,7.6,Wii,74,dataset3,
Monster Rancher 4,2003-11-13,Tecmo,Tecmo,Strategy,Rated E For Everyone,7.0,PlayStation 2,77,dataset3,
Shattered Galaxy,2001-08-21,Nexon,Nexon,MMORPG,Rated T For Teen,4.0,PC,79,dataset3,
The Outer Worlds: Murder on Eridanos,2021-03-17,Obsidian Entertainment,Private Division,Western RPG,,7.6,PC,76,dataset3,
The Outer Worlds: Murder on Eridanos,2021-03-17,Obsidian Entertainment,Private Division,Western RPG,,7.6,Xbox One,tbd,dataset3,
The Outer Worlds: Murder on Eridanos,2021-03-17,Obsidian Entertainment,Private Division,Western RPG,,7.6,PlayStation 4,64,dataset3,
The Outer Worlds: Murder on Eridanos,2021-03-17,Obsidian Entertainment,Private Division,Western RPG,,7.6,Nintendo Switch,tbd,dataset3,
Disney's Hide & Sneak,2003-11-30,Capcom,Capcom,Linear Action Adventure,Rated E For Everyone,,GameCube,48,dataset3,
Etrian Odyssey,2007-05-15,Atlus,Atlus,JRPG,Rated T For Teen,7.9,Nintendo DS,75,dataset3,
Might & Magic 10: Legacy,2014-01-23,Limbic Entertainment,Ubisoft,Turn-Based Strategy,,7.3,PC,71,dataset3,
Little Acorns,2012-02-16,Team Pesky,Chillingo,Puzzle,,,iOS,79,dataset3,
Little Acorns,2012-02-16,Team Pesky,Chillingo,Puzzle,,,PlayStation Vita,tbd,dataset3,
SX Superstar,2003-06-30,Acclaim,Acclaim,Arcade Racing,Rated T For Teen,,Xbox,53,dataset3,
Hard West,2015-11-18,CreativeForge Games,Gambitious,Turn-Based Tactics,,7.3,PC,73,dataset3,
Hard West,2015-11-18,CreativeForge Games,Gambitious,Turn-Based Tactics,,7.3,Nintendo Switch,tbd,dataset3,
Siegecraft TD,2013-06-27,,,Defense,,,iOS,78,dataset3,
Art of Murder: FBI Confidential,2008-07-29,City Interactive,Pinnacle,Third-Person Adventure,Rated T For Teen,5.2,PC,50,dataset3,
Putty Squad,2014-03-11,System 3,Maximum Games,2D Platformer,Rated E +10 For Everyone +10,3.0,Nintendo 3DS,54,dataset3,
Putty Squad,2014-03-11,System 3,Maximum Games,2D Platformer,Rated E +10 For Everyone +10,3.0,PlayStation 4,38,dataset3,
Putty Squad,2014-03-11,System 3,Maximum Games,2D Platformer,Rated E +10 For Everyone +10,3.0,Xbox 360,tbd,dataset3,
Crimson Alliance,2011-09-07,Certain Affinity,Certain Affinity,Action Adventure,Rated T For Teen,7.2,Xbox 360,72,dataset3,
South Park: The Fractured But Whole,2017-10-17,Ubisoft San Francisco,Ubisoft,RPG,Rated M For Mature,7.8,PlayStation 4,79,dataset3,
South Park: The Fractured But Whole,2017-10-17,Ubisoft San Francisco,Ubisoft,RPG,Rated M For Mature,7.8,Xbox One,84,dataset3,
South Park: The Fractured But Whole,2017-10-17,Ubisoft San Francisco,Ubisoft,RPG,Rated M For Mature,7.8,PC,81,dataset3,
South Park: The Fractured But Whole,2017-10-17,Ubisoft San Francisco,Ubisoft,RPG,Rated M For Mature,7.8,Nintendo Switch,80,dataset3,
Rubik's Puzzle Galaxy: RUSH,2009-12-14,Two Tribes,The Game Factory,Puzzle,Rated E For Everyone,,Wii,79,dataset3,
Whiplash,2003-11-18,Crystal Dynamics,Eidos Interactive,3D Platformer,Rated T For Teen,6.7,Xbox,68,dataset3,
Whiplash,2003-11-18,Crystal Dynamics,Eidos Interactive,3D Platformer,Rated T For Teen,6.7,PlayStation 2,66,dataset3,
College Hoops 2K6,2005-11-21,2K Sports,2K Sports,Basketball Sim,Rated E For Everyone,,PlayStation 2,77,dataset3,
College Hoops 2K6,2005-11-21,2K Sports,2K Sports,Basketball Sim,Rated E For Everyone,,Xbox,82,dataset3,
College Hoops 2K6,2005-11-21,2K Sports,2K Sports,Basketball Sim,Rated E For Everyone,,Xbox 360,70,dataset3,
Super Hydorah,2017-09-20,Locomalito,Abylight,Horizontal Shoot-'Em-Up,Rated T For Teen,6.9,Xbox One,82,dataset3,
Super Hydorah,2017-09-20,Locomalito,Abylight,Horizontal Shoot-'Em-Up,Rated T For Teen,6.9,PC,82,dataset3,
Super Hydorah,2017-09-20,Locomalito,Abylight,Horizontal Shoot-'Em-Up,Rated T For Teen,6.9,PlayStation Vita,tbd,dataset3,
Super Hydorah,2017-09-20,Locomalito,Abylight,Horizontal Shoot-'Em-Up,Rated T For Teen,6.9,PlayStation 4,tbd,dataset3,
Super Hydorah,2017-09-20,Locomalito,Abylight,Horizontal Shoot-'Em-Up,Rated T For Teen,6.9,Nintendo Switch,77,dataset3,
Super Hydorah,2017-09-20,Locomalito,Abylight,Horizontal Shoot-'Em-Up,Rated T For Teen,6.9,iOS,82,dataset3,
The LEGO NINJAGO Movie Video Game,2017-09-22,TT Games,Warner Bros. Interactive Entertainment,Linear Action Adventure,Rated E +10 For Everyone +10,5.9,Xbox One,76,dataset3,
The LEGO NINJAGO Movie Video Game,2017-09-22,TT Games,Warner Bros. Interactive Entertainment,Linear Action Adventure,Rated E +10 For Everyone +10,5.9,PlayStation 4,67,dataset3,
The LEGO NINJAGO Movie Video Game,2017-09-22,TT Games,Warner Bros. Interactive Entertainment,Linear Action Adventure,Rated E +10 For Everyone +10,5.9,Nintendo Switch,66,dataset3,
Bombshell (2016),2016-01-29,Interceptor Entertainment,3D Realms,Action RPG,Rated M For Mature,3.8,PC,43,dataset3,
The Caligula Effect,2017-05-02,Aquria,Atlus,JRPG,Rated T For Teen,7.0,PlayStation Vita,58,dataset3,
The Caligula Effect,2017-05-02,Aquria,Atlus,JRPG,Rated T For Teen,7.0,PlayStation 4,64,dataset3,
The Caligula Effect,2017-05-02,Aquria,Atlus,JRPG,Rated T For Teen,7.0,Nintendo Switch,60,dataset3,
The Caligula Effect,2017-05-02,Aquria,Atlus,JRPG,Rated T For Teen,7.0,PC,tbd,dataset3,
